deviceid
"2848"
"2920"
"2976"
"2992"
"3016"
"3024"
"3040"
"3064"
"3088"
"3112"
"3160"
"3168"
"3192"
"3216"
"3240"
"3264"
"3384"
"3424"
"3472"
"3536"
"3632"
"3768"
"3800"
"3816"
"3960"
"4008"
"4112"
"4184"
"4200"
"4216"
"4240"
"4368"
"4488"
"4512"
"4552"
"4568"
"4688"
"4744"
"4768"
"4888"
"4912"
"4984"
"5040"
"5096"
"5112"
"5240"
"5288"
"5376"
"5528"
"5568"
"5576"
"5616"
"5640"
"5712"
"5744"
"5768"
"5800"
"5904"
"5936"
"5960"
"5992"
"6016"
"6048"
"6128"
"6152"
"6168"
"6192"
"6224"
"6264"
"6376"
"6416"
"6440"
"6480"
"6544"
"6688"
"6704"
"6752"
"6776"
"6792"
"6832"
"6872"
"6888"
"6952"
"6968"
"7040"
"7056"
"7072"
"7120"
"7216"
"7232"
"7256"
"7432"
"7464"
"7472"
"7592"
"7616"
"7624"
"7640"
"7664"
"7712"
"7720"
"7792"
"7816"
"7840"
"7856"
"7920"
"8048"
"8064"
"8096"
"8112"
"8128"
"8136"
"8184"
"8208"
"8288"
"8312"
"8808"
"9056"
"9080"
"9096"
"9128"
"9184"
"9416"
"9456"
"9528"
"9544"
"9568"
"9592"
"9608"
"9640"
"9696"
"9720"
"9744"
"9752"
"9944"
"9976"
"9992"
"10008"
"10056"
"10072"
"10088"
"10104"
"10120"
"10256"
"10272"
"10328"
"10384"
"10432"
"10464"
"10576"
"10600"
"10672"
"10728"
"10808"
"10816"
"10832"
"10888"
"10928"
"11040"
"11056"
"11072"
"11128"
"11448"
"11464"
"11472"
"11512"
"11528"
"11544"
"11664"
"11848"
"11936"
"11976"
"12176"
"12288"
"12440"
"12680"
"12720"
"12744"
"12832"
"12928"
"12976"
"13104"
"13184"
"13224"
"13264"
"13352"
"13376"
"13392"
"13416"
"13440"
"13464"
"13488"
"13808"
"13832"
"13904"
"13912"
"13928"
"13976"
"13992"
"14096"
"14144"
"14176"
"14208"
"111672"
"111680"
"111704"
"111712"
"111728"
"111736"
"111744"
"111752"
"111760"
"111768"
"111776"
"111784"
"111808"
"111816"
"111840"
"111856"
"111880"
"111904"
"111920"
"111936"
"111952"
"111960"
"111976"
"112008"
"112056"
"112072"
"112088"
"112096"
"112104"
"112112"
"112128"
"112152"
"112160"
"112168"
"112176"
"112192"
"112200"
"112208"
"112216"
"112224"
"112232"
"112240"
"112248"
"112256"
"112264"
"112272"
"112280"
"112296"
"112320"
"112328"
"112344"
"112352"
"112360"
"112368"
"112376"
"112384"
"112392"
"112400"
"112408"
"112416"
"112424"
"112448"
"112480"
"112488"
"112504"
"112512"
"112544"
"112552"
"112560"
"112568"
"112576"
"112584"
"112592"
"112616"
"112624"
"112632"
"112640"
"112648"
"112680"
"112688"
"112696"
"112704"
"112720"
"112744"
"112760"
"112768"
"112776"
"112784"
"112792"
"112816"
"112824"
"112832"
"112840"
"112848"
"112856"
"112864"
"112872"
"112880"
"112888"
"112896"
"112904"
"112912"
"112928"
"112944"
"112952"
"112960"
"113032"
"113040"
"113056"
"113064"
"113072"
"113080"
"113088"
"113096"
"113104"
"113112"
"113120"
"113128"
"113176"
"113184"
"113192"
"113200"
"113208"
"113224"
"113232"
"113240"
"113248"
"113264"
"113288"
"113296"
"113304"
"113312"
"113320"
"113328"
"113336"
"113344"
"113352"
"113360"
"113368"
"113376"
"113384"
"113392"
"113400"
"113408"
"113424"
"113432"
"113440"
"113448"
"113456"
"113464"
"113472"
"113480"
"113488"
"113520"
"113528"
"113536"
"113544"
"113552"
"113560"
"113568"
"113576"
"113584"
"113592"
"113608"
"113616"
"113624"
"113640"
"113648"
"113656"
"113672"
"113680"
"113688"
"113704"
"113712"
"113720"
"113728"
"113736"
"113744"
"113752"
"113760"
"113768"
"113776"
"113784"
"113800"
"113824"
"113832"
"113840"
"113848"
"113872"
"113880"
"113888"
"113904"
"113920"
"113928"
"113936"
"113944"
"113960"
"113992"
"114000"
"114008"
"114016"
"114024"
"114040"
"114072"
"114080"
"114096"
"114104"
"114112"
"114120"
"114128"
"114136"
"114144"
"114152"
"114160"
"114176"
"114184"
"114192"
"114200"
"114208"
"114216"
"114224"
"114232"
"114240"
"114256"
"114264"
"114272"
"114280"
"114304"
"114320"
"114328"
"114344"
"114352"
"114360"
"114368"
"114376"
"114408"
"114416"
"114424"
"114440"
"114488"
"114496"
"114512"
"114520"
"114536"
"114560"
"114576"
"114584"
"114592"
"114600"
"114608"
"114616"
"114624"
"114632"
"114648"
"114664"
"114672"
"114680"
"114688"
"114704"
"114712"
"114736"
"114744"
"114752"
"114760"
"114784"
"114800"
"114808"
"114816"
"114824"
"114832"
"114864"
"114920"
"114952"
"114960"
"114968"
"114976"
"114984"
"114992"
"115008"
"115016"
"115024"
"115040"
"115056"
"115072"
"115080"
"115088"
"115096"
"115104"
"115112"
"115120"
"115136"
"115168"
"115176"
"115184"
"115192"
"115200"
"115208"
"115216"
"115224"
"115232"
"115248"
"115256"
"115264"
"115272"
"115280"
"115296"
"115304"
"115312"
"115328"
"115336"
"115352"
"115368"
"115392"
"115400"
"115408"
"115416"
"115424"
"115432"
"115440"
"115464"
"115472"
"115480"
"115504"
"115512"
"115520"
"115536"
"115544"
"115584"
"115592"
"115600"
"115616"
"115624"
"115632"
"115640"
"115648"
"115656"
"115688"
"115696"
"115720"
"115728"
"115736"
"115744"
"115752"
"115760"
"115776"
"115784"
"115792"
"115800"
"115808"
"115816"
"115824"
"115832"
"115840"
"115848"
"115856"
"115864"
"115872"
"115888"
"115896"
"115920"
"115936"
"115944"
"115952"
"115960"
"115968"
"115976"
"115984"
"115992"
"116016"
"116024"
"116032"
"116040"
"116064"
"116072"
"116080"
"116088"
"116104"
"116112"
"116120"
"116168"
"116232"
"116240"
"116256"
"116272"
"116400"
"116416"
"116432"
"116440"
"116448"
"116456"
"116464"
"116480"
"116488"
"116496"
"116520"
"116528"
"116536"
"116544"
"116552"
"116560"
"116632"
"116640"
"116648"
"116680"
"116688"
"116704"
"116712"
"116720"
"116728"
"116744"
"116752"
"116760"
"116768"
"116776"
"116784"
"116800"
"116808"
"116816"
"116824"
"116832"
"116840"
"116848"
"116856"
"116864"
"116880"
"116888"
"116896"
"116904"
"116920"
"116928"
"116944"
"116952"
"116960"
"116968"
"116976"
"116984"
"116992"
"117000"
"117008"
"117024"
"117032"
"117040"
"117048"
"117064"
"117080"
"117088"
"117112"
"117120"
"117128"
"117136"
"117144"
"117152"
"117160"
"117168"
"117176"
"117184"
"117192"
"117200"
"117208"
"117216"
"117224"
"117232"
"117240"
"117248"
"117256"
"117488"
"117496"
"117512"
"117520"
"117536"
"117544"
"117552"
"117568"
"117576"
"117592"
"117624"
"117640"
"117656"
"117704"
"117760"
"117768"
"117776"
"117784"
"117808"
"117816"
"117824"
"117896"
"117904"
"117912"
"117920"
"117928"
"117936"
"117984"
"118008"
"118016"
"118024"
"118048"
"118072"
"118080"
"118096"
"118112"
"118128"
"118136"
"118144"
"118152"
"118160"
"118184"
"118192"
"118200"
"118208"
"118216"
"118224"
"118232"
"118240"
"118248"
"118256"
"118264"
"118272"
"118280"
"118288"
"118312"
"118320"
"118328"
"118336"
"118344"
"118352"
"118360"
"118368"
"118384"
"118400"
"118416"
"118424"
"118440"
"118448"
"118456"
"118464"
"118496"
"118504"
"118512"
"118520"
"118528"
"118536"
"118544"
"118552"
"118568"
"118584"
"118592"
"118600"
"118608"
"118616"
"118624"
"118632"
"118640"
"118648"
"118656"
"118664"
"118672"
"118688"
"118696"
"118704"
"118720"
"118736"
"118744"
"118752"
"118760"
"118768"
"118792"
"118808"
"118816"
"118824"
"118832"
"118840"
"118848"
"118856"
"118880"
"118888"
"118896"
"118904"
"118912"
"118920"
"118928"
"118936"
"118960"
"119008"
"119032"
"119040"
"119048"
"119056"
"119064"
"119072"
"119080"
"119104"
"119120"
"119128"
"119136"
"119144"
"119168"
"119176"
"119184"
"119192"
"119200"
"119216"
"119232"
"119240"
"119248"
"119256"
"119264"
"119312"
"119320"
"119336"
"119344"
"119360"
"119368"
"119376"
"119400"
"119408"
"119440"
"119448"
"119488"
